CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster
17011,31,1,270.9,4,2,2,422,8,New Customers,2
17014,9,3,583.4300000000001,5,4,3,543,12,Loyal Customers,2
17015,29,3,1838.6100000000001,4,4,4,444,12,Champions,3
17017,3,20,8694.26,5,5,5,555,15,Champions,0
17018,41,2,920.1,3,3,3,333,9,Loyal Customers,3
17019,12,4,1258.08,5,4,4,544,13,Champions,3
17022,32,1,71.0,4,2,1,421,7,New Customers,2
17024,46,3,95.85,3,4,1,341,8,Loyal Customers,2
17025,61,3,357.77,3,4,2,342,9,Loyal Customers,2
17026,186,2,154.82999999999998,1,3,1,131,5,About To Sleep,1
17027,79,6,877.5600000000001,2,5,3,253,10,At Risk,3
17029,111,2,716.0,2,3,3,233,8,At Risk,1
17030,64,1,146.87,3,2,1,321,6,Potential Loyalists,2
17031,12,2,380.35,5,3,2,532,10,Loyal Customers,2
17033,87,3,1030.14,2,4,4,244,10,At Risk,3
17034,17,3,745.52,4,4,3,443,11,Loyal Customers,3
17035,246,2,433.53000000000003,1,3,2,132,6,About To Sleep,1
17037,88,1,1267.32,2,2,4,224,8,Hibernating,1
17038,31,1,112.4,4,2,1,421,7,New Customers,2
17040,138,1,449.73,2,2,2,222,6,Lost Customers,1
17041,27,3,1071.49,4,4,4,444,12,Champions,3
17042,3,5,1036.58,5,4,4,544,13,Champions,0
17043,33,4,1735.18,4,4,4,444,12,Champions,3
17044,26,1,948.48,4,2,4,424,10,New Customers,2
17045,114,3,339.44,2,4,2,242,8,At Risk,1
17046,158,1,642.02,2,2,3,223,7,Hibernating,1
17047,86,3,1100.9,2,4,4,244,10,At Risk,3
17048,118,3,925.35,2,4,3,243,9,At Risk,3
17049,3,9,5655.03,5,5,5,555,15,Champions,0
17050,97,6,3185.64,2,5,5,255,12,At Risk,3
17051,195,1,240.89000000000001,1,2,1,121,4,Lost Customers,1
17052,29,1,399.09,4,2,2,422,8,New Customers,2
17053,131,1,498.48,2,2,3,223,7,Hibernating,1
17054,29,5,1356.33,4,4,4,444,12,Champions,3
17058,82,3,1179.89,2,4,4,244,10,At Risk,3
17059,30,5,3080.39,4,4,5,445,13,Champions,3
17060,267,1,234.24,1,2,1,121,4,Lost Customers,1
17061,74,11,5232.2300000000005,2,5,5,255,12,At Risk,0
17062,314,4,533.33,1,4,3,143,8,Cannot Lose Them,1
17063,22,7,1461.14,4,5,4,454,13,Champions,3
17064,59,3,855.45,3,4,3,343,10,Loyal Customers,3
17068,13,21,4552.14,5,5,5,555,15,Champions,0
17069,29,9,2709.7000000000003,4,5,5,455,14,Champions,0
17070,115,1,304.24,2,2,2,222,6,Lost Customers,1
17071,29,9,2429.03,4,5,5,455,14,Champions,0
17073,18,4,1446.09,4,4,4,444,12,Champions,3
17075,18,4,834.12,4,4,3,443,11,Loyal Customers,3
17076,37,3,841.0799999999999,3,4,3,343,10,Loyal Customers,3
17078,37,2,378.2,3,3,2,332,8,Loyal Customers,2
17079,79,1,118.80000000000001,2,2,1,221,5,Lost Customers,1
17080,23,2,287.62,4,3,2,432,9,Loyal Customers,2
17081,26,2,288.91,4,3,2,432,9,Loyal Customers,2
17082,34,2,2003.85,3,3,4,334,10,Loyal Customers,3
17083,110,3,1405.78,2,4,4,244,10,At Risk,3
17084,36,2,2747.9900000000002,3,3,5,335,11,Loyal Customers,3
17085,124,5,1562.4,2,4,4,244,10,At Risk,3
17086,8,6,2050.08,5,5,4,554,14,Champions,0
17088,29,4,1991.01,4,4,4,444,12,Champions,3
17090,5,7,1974.65,5,5,4,554,14,Champions,0
17091,3,9,3827.76,5,5,5,555,15,Champions,0
17092,51,4,1774.03,3,4,4,344,11,Loyal Customers,3
17094,323,1,302.0,1,2,2,122,5,Lost Customers,1
17095,23,3,1324.16,4,4,4,444,12,Champions,3
17096,16,4,1022.13,4,4,4,444,12,Champions,3
17097,3,8,954.42,5,5,4,554,14,Champions,0
17100,19,2,971.74,4,3,4,434,11,Loyal Customers,3
17101,11,4,1621.73,5,4,4,544,13,Champions,3
17102,262,1,25.5,1,2,1,121,4,Lost Customers,1
17105,160,2,665.78,2,3,3,233,8,At Risk,1
17107,34,6,10797.48,3,5,5,355,13,Loyal Customers,0
17109,30,6,881.29,4,5,3,453,12,Loyal Customers,3
17110,166,1,163.29999999999998,2,2,1,221,5,Lost Customers,1
17111,48,1,231.61,3,2,1,321,6,Potential Loyalists,2
17114,6,8,801.12,5,5,3,553,13,Loyal Customers,0
17115,9,3,837.5,5,4,3,543,12,Loyal Customers,3
17117,289,1,116.19999999999999,1,2,1,121,4,Lost Customers,1
17118,318,1,157.02,1,2,1,121,4,Lost Customers,1
17119,4,2,606.91,5,3,3,533,11,Loyal Customers,2
17120,234,1,307.46,1,2,2,122,5,Lost Customers,1
17122,120,1,138.32,2,2,1,221,5,Lost Customers,1
17123,162,1,345.29999999999995,2,2,2,222,6,Lost Customers,1
17124,186,1,294.24,1,2,2,122,5,Lost Customers,1
17125,51,1,230.5,3,2,1,321,6,Potential Loyalists,2
17126,153,5,989.45,2,4,4,244,10,At Risk,3
17128,335,1,157.09,1,2,1,121,4,Lost Customers,1
17131,6,5,2463.17,5,4,5,545,14,Champions,0
17133,16,7,4892.240000000001,4,5,5,455,14,Champions,0
17134,107,2,413.2,2,3,2,232,7,At Risk,1
17135,17,7,1139.73,4,5,4,454,13,Champions,3
17138,276,1,380.5,1,2,2,122,5,Lost Customers,1
17139,16,12,10650.77,4,5,5,455,14,Champions,0
17140,248,1,454.12,1,2,2,122,5,Lost Customers,1
17142,240,1,579.0,1,2,3,123,6,About To Sleep,1
17144,2,2,984.57,5,3,4,534,12,Loyal Customers,2
17146,106,3,749.78,2,4,3,243,9,At Risk,3
17147,23,4,1714.59,4,4,4,444,12,Champions,3
17148,52,1,124.88,3,2,1,321,6,Potential Loyalists,2
17152,195,3,1689.5,1,4,4,144,9,Cannot Lose Them,3
17153,25,1,213.78,4,2,1,421,7,New Customers,2
17154,76,1,329.34,2,2,2,222,6,Lost Customers,1
17155,18,2,251.70000000000002,4,3,2,432,9,Loyal Customers,2
17157,8,2,319.0,5,3,2,532,10,Loyal Customers,2
17158,33,3,1266.97,4,4,4,444,12,Champions,3
17159,22,3,1538.88,4,4,4,444,12,Champions,3
17160,32,6,3518.03,4,5,5,455,14,Champions,3
17162,29,10,1715.46,4,5,4,454,13,Champions,0
17163,22,2,293.1,4,3,2,432,9,Loyal Customers,2
17164,33,7,2467.35,4,5,5,455,14,Champions,3
17165,285,1,158.68,1,2,1,121,4,Lost Customers,1
17166,39,2,206.34,3,3,1,331,7,Loyal Customers,2
17169,58,2,835.78,3,3,3,333,9,Loyal Customers,3
17171,290,1,224.91,1,2,1,121,4,Lost Customers,1
17172,79,1,317.76,2,2,2,222,6,Lost Customers,1
17173,6,8,3766.6,5,5,5,555,15,Champions,0
17174,218,1,59.9,1,2,1,121,4,Lost Customers,1
17175,45,4,1443.69,3,4,4,344,11,Loyal Customers,3
17176,202,1,306.13,1,2,2,122,5,Lost Customers,1
17179,179,3,711.79,2,4,3,243,9,At Risk,1
17180,57,4,783.97,3,4,3,343,10,Loyal Customers,3
17181,58,2,239.92000000000002,3,3,1,331,7,Loyal Customers,2
17183,8,6,3347.31,5,5,5,555,15,Champions,0
17186,47,2,144.0,3,3,1,331,7,Loyal Customers,2
17187,227,1,203.95,1,2,1,121,4,Lost Customers,1
17188,12,7,2474.23,5,5,5,555,15,Champions,0
17189,107,2,383.75,2,3,2,232,7,At Risk,1
17190,59,2,444.74,3,3,2,332,8,Loyal Customers,2
17191,29,7,2093.68,4,5,5,455,14,Champions,3
17193,36,7,1699.3000000000002,3,5,4,354,12,Loyal Customers,3
17194,274,2,262.62,1,3,2,132,6,About To Sleep,1
17197,30,1,1013.01,4,2,4,424,10,New Customers,2
17198,24,3,692.22,4,4,3,443,11,Loyal Customers,3
17201,54,1,289.78,3,2,2,322,7,Potential Loyalists,2
17203,36,6,3560.08,3,5,5,355,13,Loyal Customers,3
17204,176,4,1564.56,2,4,4,244,10,At Risk,3
17205,54,1,384.08,3,2,2,322,7,Potential Loyalists,2
17206,54,1,204.24,3,2,1,321,6,Potential Loyalists,2
17211,27,8,2317.2200000000003,4,5,5,455,14,Champions,0
17212,254,1,226.85,1,2,1,121,4,Lost Customers,1
17213,41,7,2781.23,3,5,5,355,13,Loyal Customers,3
17214,61,6,1059.1200000000001,3,5,4,354,12,Loyal Customers,3
17217,235,1,113.5,1,2,1,121,4,Lost Customers,1
17218,5,10,1951.97,5,5,4,554,14,Champions,0
17219,32,1,114.23,4,2,1,421,7,New Customers,2
17220,25,14,3187.55,4,5,5,455,14,Champions,0
17221,8,2,334.48,5,3,2,532,10,Loyal Customers,2
17222,66,1,328.65,3,2,2,322,7,Potential Loyalists,2
17223,311,2,416.89,1,3,2,132,6,About To Sleep,1
17226,309,1,393.49,1,2,2,122,5,Lost Customers,1
17227,19,6,939.32,4,5,4,454,13,Champions,3
17228,16,8,1906.09,4,5,4,454,13,Champions,0
17229,97,2,318.76,2,3,2,232,7,At Risk,1
17230,265,8,3638.41,1,5,5,155,11,Cannot Lose Them,3
17231,13,10,3124.72,5,5,5,555,15,Champions,0
17232,3,2,417.77,5,3,2,532,10,Loyal Customers,2
17233,36,1,190.88,3,2,1,321,6,Potential Loyalists,2
17234,183,1,149.89000000000001,1,2,1,121,4,Lost Customers,1
17235,26,2,550.06,4,3,3,433,10,Loyal Customers,2
17236,13,6,916.13,5,5,3,553,13,Loyal Customers,3
17237,12,2,314.69,5,3,2,532,10,Loyal Customers,2
17238,3,17,3719.1,5,5,5,555,15,Champions,0
17239,313,1,382.5,1,2,2,122,5,Lost Customers,1
17242,109,2,1135.04,2,3,4,234,9,At Risk,3
17243,2,26,8540.05,5,5,5,555,15,Champions,0
17244,54,1,954.9,3,2,4,324,9,Potential Loyalists,2
17245,205,1,171.45,1,2,1,121,4,Lost Customers,1
17247,16,1,280.09000000000003,4,2,2,422,8,New Customers,2
17248,121,1,318.65,2,2,2,222,6,Lost Customers,1
17250,4,2,381.97,5,3,2,532,10,Loyal Customers,2
17251,363,1,269.83,1,2,2,122,5,Lost Customers,1
17252,117,2,348.91,2,3,2,232,7,At Risk,1
17253,19,1,178.26,4,2,1,421,7,New Customers,2
17254,5,2,271.19,5,3,2,532,10,Loyal Customers,2
17255,41,2,291.48,3,3,2,332,8,Loyal Customers,2
17256,108,2,240.0,2,3,1,231,6,At Risk,1
17259,149,2,581.23,2,3,3,233,8,At Risk,1
17262,53,5,1253.3600000000001,3,4,4,344,11,Loyal Customers,3
17263,209,1,63.440000000000005,1,2,1,121,4,Lost Customers,1
17265,139,2,550.01,2,3,3,233,8,At Risk,1
17266,3,3,296.58,5,4,2,542,11,Loyal Customers,2
17267,128,2,317.2,2,3,2,232,7,At Risk,1
17268,108,4,763.64,2,4,3,243,9,At Risk,3
17272,43,4,2148.63,3,4,5,345,12,Loyal Customers,3
17274,36,1,107.82,3,2,1,321,6,Potential Loyalists,2
17277,228,2,1065.3500000000001,1,3,4,134,8,About To Sleep,1
17278,242,1,246.04,1,2,1,121,4,Lost Customers,1
17279,58,1,187.82999999999998,3,2,1,321,6,Potential Loyalists,2
17282,131,3,1685.46,2,4,4,244,10,At Risk,3
17284,61,6,1647.48,3,5,4,354,12,Loyal Customers,3
17286,22,1,151.37,4,2,1,421,7,New Customers,2
17287,27,7,1049.06,4,5,4,454,13,Champions,3
17288,10,7,1417.63,5,5,4,554,14,Champions,0
17289,32,3,931.02,4,4,3,443,11,Loyal Customers,3
17290,4,2,513.01,5,3,3,533,11,Loyal Customers,2
17291,309,1,550.8000000000001,1,2,3,123,6,About To Sleep,1
17293,9,9,1854.06,5,5,4,554,14,Champions,0
17295,29,3,547.0,4,4,3,443,11,Loyal Customers,3
17297,18,1,128.18,4,2,1,421,7,New Customers,2
17298,102,2,498.42,2,3,3,233,8,At Risk,1
17299,12,4,656.61,5,4,3,543,12,Loyal Customers,3
17301,22,1,163.24,4,2,1,421,7,New Customers,2
17302,15,5,1135.63,4,4,4,444,12,Champions,3
17303,362,1,250.04,1,2,2,122,5,Lost Customers,1
17306,11,19,8631.31,5,5,5,555,15,Champions,0
17309,96,1,82.75,2,2,1,221,5,Lost Customers,1
17311,79,2,1384.85,2,3,4,234,9,At Risk,3
17312,139,3,644.3,2,4,3,243,9,At Risk,1
17313,32,1,2328.84,4,2,5,425,11,New Customers,3
17314,25,8,2527.92,4,5,5,455,14,Champions,0
17315,2,38,6281.23,5,5,5,555,15,Champions,0
17317,47,3,2600.34,3,4,5,345,12,Loyal Customers,3
17320,101,3,1200.6200000000001,2,4,4,244,10,At Risk,3
17321,9,2,657.16,5,3,3,533,11,Loyal Customers,2
17323,16,7,906.52,4,5,3,453,12,Loyal Customers,3
17324,18,4,986.48,4,4,4,444,12,Champions,3
17325,281,1,96.8,1,2,1,121,4,Lost Customers,1
17329,15,2,523.11,4,3,3,433,10,Loyal Customers,2
17330,23,2,363.9,4,3,2,432,9,Loyal Customers,2
17331,124,1,175.2,2,2,1,221,5,Lost Customers,1
17333,86,1,494.25,2,2,3,223,7,Hibernating,1
17334,303,2,307.02,1,3,2,132,6,About To Sleep,1
17337,152,4,1981.06,2,4,4,244,10,At Risk,3
17338,18,8,6493.54,4,5,5,455,14,Champions,0
17339,95,2,243.36,2,3,1,231,6,At Risk,1
17340,30,11,12353.29,4,5,5,455,14,Champions,0
17341,157,3,682.29,2,4,3,243,9,At Risk,1
17343,356,1,193.64,1,2,1,121,4,Lost Customers,1
17344,47,1,157.62,3,2,1,321,6,Potential Loyalists,2
17345,16,4,519.6899999999999,4,4,3,443,11,Loyal Customers,3
17346,4,15,2622.88,5,5,5,555,15,Champions,0
17347,87,1,228.96,2,2,1,221,5,Lost Customers,1
17348,15,5,1156.6,4,4,4,444,12,Champions,3
17349,180,1,98.25,2,2,1,221,5,Lost Customers,1
17350,9,4,1281.32,5,4,4,544,13,Champions,3
17351,37,3,587.15,3,4,3,343,10,Loyal Customers,3
17353,130,2,1740.0,2,3,4,234,9,At Risk,3
17354,51,1,1393.06,3,2,4,324,9,Potential Loyalists,3
17356,312,1,178.22,1,2,1,121,4,Lost Customers,1
17357,25,2,384.39,4,3,2,432,9,Loyal Customers,2
17358,304,2,360.81,1,3,2,132,6,About To Sleep,1
17359,12,1,127.86,5,2,1,521,8,New Customers,2
17360,18,3,568.24,4,4,3,443,11,Loyal Customers,3
17361,50,3,488.2,3,4,3,343,10,Loyal Customers,3
17362,240,2,312.23,1,3,2,132,6,About To Sleep,1
17364,1,11,4462.68,5,5,5,555,15,Champions,0
17365,13,8,4767.36,5,5,5,555,15,Champions,0
17367,239,1,167.55,1,2,1,121,4,Lost Customers,1
17368,24,8,1878.87,4,5,4,454,13,Champions,0
17370,73,4,446.18,2,4,2,242,8,At Risk,3
17371,18,3,418.4,4,4,2,442,10,Loyal Customers,2
17372,41,8,1337.18,3,5,4,354,12,Loyal Customers,3
17373,41,4,646.92,3,4,3,343,10,Loyal Customers,3
17374,219,2,495.77,1,3,3,133,7,About To Sleep,1
17375,200,3,400.1,1,4,2,142,7,Cannot Lose Them,1
17376,71,2,203.2,3,3,1,331,7,Loyal Customers,2
17377,24,20,4058.32,4,5,5,455,14,Champions,0
17379,12,1,389.71999999999997,5,2,2,522,9,New Customers,2
17381,9,29,20275.61,5,5,5,555,15,Champions,0
17382,66,1,65.4,3,2,1,321,6,Potential Loyalists,2
17383,5,1,193.39000000000001,5,2,1,521,8,New Customers,2
17384,20,2,336.4,4,3,2,432,9,Loyal Customers,2
17385,15,1,256.11,4,2,2,422,8,New Customers,2
17386,8,6,2686.42,5,5,5,555,15,Champions,0
17387,20,2,746.81,4,3,3,433,10,Loyal Customers,2
17388,78,4,1259.56,2,4,4,244,10,At Risk,3
17389,1,34,31833.68,5,5,5,555,15,Champions,0
17391,164,2,508.8,2,3,3,233,8,At Risk,1
17392,307,2,417.27,1,3,2,132,6,About To Sleep,1
17394,220,1,203.86999999999998,1,2,1,121,4,Lost Customers,1
17396,40,8,7330.8,3,5,5,355,13,Loyal Customers,0
17397,23,2,681.41,4,3,3,433,10,Loyal Customers,2
17398,115,3,653.38,2,4,3,243,9,At Risk,3
17400,127,5,2097.84,2,4,5,245,11,At Risk,3
17402,5,13,2633.85,5,5,5,555,15,Champions,0
17403,37,1,263.92,3,2,2,322,7,Potential Loyalists,2
17404,5,15,31906.82,5,5,5,555,15,Champions,0
17405,2,3,1031.41,5,4,4,544,13,Champions,3
17406,334,3,2184.42,1,4,5,145,10,Cannot Lose Them,3
17408,164,1,32.65,2,2,1,221,5,Lost Customers,1
17409,185,2,771.85,1,3,3,133,7,About To Sleep,1
17410,17,5,1214.72,4,4,4,444,12,Champions,3
17411,13,3,778.94,5,4,3,543,12,Loyal Customers,3
17412,3,7,1258.06,5,5,4,554,14,Champions,0
17414,44,2,778.0,3,3,3,333,9,Loyal Customers,3
17415,80,1,507.84,2,2,3,223,7,Hibernating,1
17416,30,7,6893.42,4,5,5,455,14,Champions,0
17418,43,2,463.46000000000004,3,3,2,332,8,Loyal Customers,2
17419,12,12,4226.57,5,5,5,555,15,Champions,0
17420,51,3,598.83,3,4,3,343,10,Loyal Customers,3
17422,17,6,1979.37,4,5,4,454,13,Champions,3
17423,47,2,698.41,3,3,3,333,9,Loyal Customers,3
17425,20,2,759.17,4,3,3,433,10,Loyal Customers,2
17426,9,6,5037.26,5,5,5,555,15,Champions,0
17427,72,1,100.8,3,2,1,321,6,Potential Loyalists,2
17428,1,28,17256.85,5,5,5,555,15,Champions,0
17429,129,3,524.9200000000001,2,4,3,243,9,At Risk,1
17430,33,2,265.76,4,3,2,432,9,Loyal Customers,2
17431,314,1,403.3,1,2,2,122,5,Lost Customers,1
17432,19,2,365.76,4,3,2,432,9,Loyal Customers,2
17433,89,1,303.15999999999997,2,2,2,222,6,Lost Customers,1
17434,3,7,2373.82,5,5,5,555,15,Champions,0
17436,2,2,216.29999999999998,5,3,1,531,9,Loyal Customers,2
17438,254,1,388.45000000000005,1,2,2,122,5,Lost Customers,1
17440,157,3,186.42000000000002,2,4,1,241,7,At Risk,1
17442,37,6,2248.56,3,5,5,355,13,Loyal Customers,3
17443,220,1,534.24,1,2,3,123,6,About To Sleep,1
17444,148,3,2940.04,2,4,5,245,11,At Risk,3
17446,177,2,120.9,2,3,1,231,6,At Risk,1
17447,41,2,541.53,3,3,3,333,9,Loyal Customers,2
17449,3,7,2519.21,5,5,5,555,15,Champions,0
17450,9,46,194390.79,5,5,5,555,15,Champions,0
17451,2,7,1721.4,5,5,4,554,14,Champions,0
17453,18,2,486.71999999999997,4,3,2,432,9,Loyal Customers,2
17454,193,4,517.53,1,4,3,143,8,Cannot Lose Them,1
17455,204,1,131.7,1,2,1,121,4,Lost Customers,1
17456,366,1,249.86,1,2,2,122,5,Lost Customers,1
17457,127,5,1737.7,2,4,4,244,10,At Risk,3
17458,16,1,316.5,4,2,2,422,8,New Customers,2
17459,44,2,657.3,3,3,3,333,9,Loyal Customers,3
17460,95,6,622.4300000000001,2,5,3,253,10,At Risk,3
17461,23,3,735.82,4,4,3,443,11,Loyal Customers,3
17462,61,2,675.69,3,3,3,333,9,Loyal Customers,3
17463,17,5,1875.86,4,4,4,444,12,Champions,3
17464,159,1,289.96000000000004,2,2,2,222,6,Lost Customers,1
17466,11,2,763.28,5,3,3,533,11,Loyal Customers,2
17468,11,2,137.0,5,3,1,531,9,Loyal Customers,2
17469,17,5,1870.97,4,4,4,444,12,Champions,3
17470,45,5,1125.07,3,4,4,344,11,Loyal Customers,3
17472,192,3,697.54,1,4,3,143,8,Cannot Lose Them,1
17475,80,1,194.37,2,2,1,221,5,Lost Customers,1
17480,78,1,511.82,2,2,3,223,7,Hibernating,1
17481,4,4,1255.59,5,4,4,544,13,Champions,3
17483,66,3,414.04,3,4,2,342,9,Loyal Customers,3
17486,262,1,396.87,1,2,2,122,5,Lost Customers,1
17489,59,2,376.64,3,3,2,332,8,Loyal Customers,2
17490,1,7,2092.32,5,5,5,555,15,Champions,0
17491,2,10,3558.87,5,5,5,555,15,Champions,0
17492,249,1,374.57,1,2,2,122,5,Lost Customers,1
17495,8,2,497.56,5,3,3,533,11,Loyal Customers,2
17496,359,1,271.05,1,2,2,122,5,Lost Customers,1
17498,76,1,272.22,2,2,2,222,6,Lost Customers,1
17499,290,1,622.88,1,2,3,123,6,About To Sleep,1
17500,18,3,1138.0,4,4,4,444,12,Champions,3
17501,221,2,288.6,1,3,2,132,6,About To Sleep,1
17502,10,4,689.1,5,4,3,543,12,Loyal Customers,3
17503,3,2,558.96,5,3,3,533,11,Loyal Customers,2
17504,207,9,2997.0299999999997,1,5,5,155,11,Cannot Lose Them,3
17505,162,2,1145.84,2,3,4,234,9,At Risk,1
17506,76,1,302.2,2,2,2,222,6,Lost Customers,1
17507,262,2,605.58,1,3,3,133,7,About To Sleep,1
17508,281,1,387.31,1,2,2,122,5,Lost Customers,1
17509,58,8,6083.64,3,5,5,355,13,Loyal Customers,0
17510,25,1,308.48,4,2,2,422,8,New Customers,2
17511,3,31,91062.38,5,5,5,555,15,Champions,0
17512,29,10,2924.9900000000002,4,5,5,455,14,Champions,0
17513,73,1,513.2,2,2,3,223,7,Hibernating,1
17514,129,1,208.65,2,2,1,221,5,Lost Customers,1
17515,32,4,639.02,4,4,3,443,11,Loyal Customers,3
17516,16,5,764.88,4,4,3,443,11,Loyal Customers,3
17517,309,1,153.94,1,2,1,121,4,Lost Customers,1
17519,18,6,1844.02,4,5,4,454,13,Champions,3
17520,54,1,546.81,3,2,3,323,8,Potential Loyalists,2
17521,30,3,723.2099999999999,4,4,3,443,11,Loyal Customers,3
17522,2,5,1070.71,5,4,4,544,13,Champions,0
17523,12,4,652.74,5,4,3,543,12,Loyal Customers,3
17524,362,1,145.0,1,2,1,121,4,Lost Customers,1
17525,360,1,422.70000000000005,1,2,2,122,5,Lost Customers,1
17526,5,4,1195.8999999999999,5,4,4,544,13,Champions,3
17527,54,4,939.37,3,4,4,344,11,Loyal Customers,3
17528,2,8,3628.5,5,5,5,555,15,Champions,0
17530,2,10,2367.12,5,5,5,555,15,Champions,0
17531,191,1,296.7,1,2,2,122,5,Lost Customers,1
17534,54,1,223.36,3,2,1,321,6,Potential Loyalists,2
17535,281,1,164.4,1,2,1,121,4,Lost Customers,1
17536,178,1,76.5,2,2,1,221,5,Lost Customers,1
17537,30,2,887.67,4,3,3,433,10,Loyal Customers,3
17538,26,1,98.42,4,2,1,421,7,New Customers,2
17540,25,2,578.9,4,3,3,433,10,Loyal Customers,2
17542,270,1,170.75,1,2,1,121,4,Lost Customers,1
17545,44,3,642.32,3,4,3,343,10,Loyal Customers,3
17548,234,1,103.3,1,2,1,121,4,Lost Customers,1
17549,24,2,148.86,4,3,1,431,8,Loyal Customers,2
17550,198,3,267.16,1,4,2,142,7,Cannot Lose Them,1
17551,360,1,290.34,1,2,2,122,5,Lost Customers,1
17552,61,4,930.41,3,4,3,343,10,Loyal Customers,3
17553,130,1,1487.6,2,2,4,224,8,Hibernating,1
17554,2,5,1952.45,5,4,4,544,13,Champions,0
17555,20,2,480.31,4,3,2,432,9,Loyal Customers,2
17556,206,1,157.9,1,2,1,121,4,Lost Customers,1
17557,15,3,541.46,4,4,3,443,11,Loyal Customers,3
17560,95,4,854.95,2,4,3,243,9,At Risk,3
17561,20,1,165.12,4,2,1,421,7,New Customers,2
17562,15,7,1122.38,4,5,4,454,13,Champions,3
17564,25,3,454.01,4,4,2,442,10,Loyal Customers,2
17566,9,2,869.77,5,3,3,533,11,Loyal Customers,2
17567,8,8,4331.48,5,5,5,555,15,Champions,0
17569,333,1,344.14,1,2,2,122,5,Lost Customers,1
17571,51,4,1425.67,3,4,4,344,11,Loyal Customers,3
17572,72,4,226.75000000000003,3,4,1,341,8,Loyal Customers,2
17573,30,3,380.6,4,4,2,442,10,Loyal Customers,2
17574,243,1,185.65,1,2,1,121,4,Lost Customers,1
17576,9,19,3564.83,5,5,5,555,15,Champions,0
17578,219,1,143.45999999999998,1,2,1,121,4,Lost Customers,1
17579,5,3,448.90000000000003,5,4,2,542,11,Loyal Customers,2
17580,253,3,215.72,1,4,1,141,6,Cannot Lose Them,1
17581,1,25,11025.24,5,5,5,555,15,Champions,0
17582,237,1,175.27,1,2,1,121,4,Lost Customers,1
17584,8,2,1242.3,5,3,4,534,12,Loyal Customers,3
17585,110,4,1116.68,2,4,4,244,10,At Risk,3
17588,101,3,1240.2,2,4,4,244,10,At Risk,3
17589,61,4,2404.17,3,4,5,345,12,Loyal Customers,3
17590,3,3,1468.02,5,4,4,544,13,Champions,3
17591,74,7,2203.67,2,5,5,255,12,At Risk,3
17593,4,5,3923.86,5,4,5,545,14,Champions,0
17594,86,2,993.18,2,3,4,234,9,At Risk,3
17595,13,2,386.69,5,3,2,532,10,Loyal Customers,2
17596,24,7,2806.69,4,5,5,455,14,Champions,0
17597,214,1,2044.3700000000001,1,2,4,124,7,About To Sleep,1
17600,18,1,161.67000000000002,4,2,1,421,7,New Customers,2
17601,240,1,116.00999999999999,1,2,1,121,4,Lost Customers,1
17602,3,6,5054.42,5,5,5,555,15,Champions,0
17603,79,1,394.72,2,2,2,222,6,Lost Customers,1
17604,218,2,309.36,1,3,2,132,6,About To Sleep,1
17608,34,2,191.99,3,3,1,331,7,Loyal Customers,2
17609,41,5,1105.78,3,4,4,344,11,Loyal Customers,3
17611,8,15,3961.12,5,5,5,555,15,Champions,0
17612,54,6,2048.45,3,5,4,354,12,Loyal Customers,3
17613,23,14,4544.55,4,5,5,455,14,Champions,0
17614,58,1,386.32,3,2,2,322,7,Potential Loyalists,2
17615,131,3,329.6,2,4,2,242,8,At Risk,1
17616,174,3,571.1999999999999,2,4,3,243,9,At Risk,1
17618,6,3,930.28,5,4,3,543,12,Loyal Customers,3
17619,313,1,214.37,1,2,1,121,4,Lost Customers,1
17620,60,1,81.44,3,2,1,321,6,Potential Loyalists,2
17621,22,3,1379.9,4,4,4,444,12,Champions,3
17623,33,1,527.0500000000001,4,2,3,423,9,New Customers,2
17624,15,2,843.48,4,3,3,433,10,Loyal Customers,3
17625,19,4,2020.4,4,4,4,444,12,Champions,3
17628,82,1,75.75,2,2,1,221,5,Lost Customers,1
17629,6,8,1814.12,5,5,4,554,14,Champions,0
17630,170,2,503.59999999999997,2,3,3,233,8,At Risk,1
17631,2,3,528.33,5,4,3,543,12,Loyal Customers,2
17633,32,4,1324.84,4,4,4,444,12,Champions,3
17634,37,9,2358.59,3,5,5,355,13,Loyal Customers,0
17636,20,1,285.56,4,2,2,422,8,New Customers,2
17637,32,2,547.0600000000001,4,3,3,433,10,Loyal Customers,2
17639,277,1,108.5,1,2,1,121,4,Lost Customers,1
17640,87,1,621.66,2,2,3,223,7,Hibernating,1
17642,120,2,712.29,2,3,3,233,8,At Risk,1
17643,374,1,101.55,1,2,1,121,4,Lost Customers,1
17644,2,11,2895.64,5,5,5,555,15,Champions,0
17646,220,3,1008.39,1,4,4,144,9,Cannot Lose Them,1
17647,66,1,133.06,3,2,1,321,6,Potential Loyalists,2
17648,61,4,1797.5,3,4,4,344,11,Loyal Customers,3
17649,139,1,868.49,2,2,3,223,7,Hibernating,1
17650,22,1,166.08,4,2,1,421,7,New Customers,2
17651,12,10,3945.0,5,5,5,555,15,Champions,0
17652,26,12,4867.72,4,5,5,455,14,Champions,0
17653,37,4,1207.56,3,4,4,344,11,Loyal Customers,3
17654,278,1,117.55,1,2,1,121,4,Lost Customers,1
17655,11,7,2638.94,5,5,5,555,15,Champions,0
17656,74,5,1674.69,2,4,4,244,10,At Risk,3
